Branch
From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
250361,LONG BRANCH 3 1,250217,HENDERSON 6 1,1,Closed,Line,NO,-49.8,32.8,59.6,1137.5,6.1,0.03,-15.05
190067,DIMMITT 1 1,190073,SPRINGLAKE 1 1,1,Closed,Line,NO,58.2,-12.6,59.6,276.3,21.6,0.18,-1.60
130098,DALLAS 17 1,130288,DALLAS 38 1,1,Closed,Line,NO,59.2,-6.3,59.5,139.1,42.8,0.31,0.57
140002,ROUND MOUNTAIN 2 1,140001,ROUND MOUNTAIN 1 1,1,Closed,Line,NO,-58.4,11.7,59.5,283.3,21.0,0.11,0.18
130046,DALLAS 1 1,130153,ADDISON 4 2,1,Closed,Line,NO,58.4,-11.0,59.5,148.0,40.2,0.69,0.96
130176,MESQUITE 16 2,130194,MESQUITE 30 1,1,Closed,Line,NO,52.9,-27.2,59.5,109.2,54.4,0.17,0.30
190088,CANYON 4 1,190091,CANYON 6 1,1,Closed,Line,NO,-59.2,5.1,59.4,254.0,23.4,0.15,0.13
130332,ENNIS 7 1,130309,ENNIS 5 1,1,Closed,Line,NO,-58.6,-9.7,59.4,288.9,20.6,0.03,-0.07
200111,PORT ISABEL 4 1,200118,BROWNSVILLE 14 2,1,Closed,Line,NO,-57.8,13.4,59.4,311.8,19.1,0.14,-0.32
150014,NEMO 1 1,150082,GRANBURY 1 1,1,Closed,Line,NO,-58.4,10.5,59.4,263.0,22.8,0.22,-1.63
220067,ANDREWS 1 1,220069,TARZAN 2 1,1,Closed,Line,NO,57.9,-12.9,59.4,282.6,21.0,0.53,0.16
110252,KATY 49 1,110254,KATY 51 1,1,Closed,Line,NO,-27.5,52.6,59.4,98.0,60.6,0.13,0.17
120185,LEMING 4 1,120045,LEMING 3 1,1,Closed,Line,NO,-59.3,2.7,59.4,252.0,23.6,0.13,-0.48
230132,BRYAN 1 1,230289,COLLEGE STATION 12 2,1,Closed,Line,NO,-58.0,12.7,59.3,260.0,22.9,0.12,0.14
150366,WHITNEY 3 1,260005,PENELOPE 1 1,1,Closed,Line,NO,59.1,-4.1,59.3,282.0,21.0,0.24,-6.51
110917,MISSOURI CITY 7 2,110916,MISSOURI CITY 7 1,1,Closed,Transformer,YES,-49.4,32.8,59.3,190.5,31.1,0.07,2.03
150516,WINDTHORST 4 1,150517,WINDTHORST 4 2,1,Closed,Transformer,YES,-58.3,10.5,59.2,315.1,18.8,0.03,0.91
160052,ARANSAS PASS 3 1,160184,FULTON 3 1,1,Closed,Line,NO,58.5,-9.0,59.2,288.9,20.5,0.04,-3.76
111269,CHANNELVIEW 13 1,111276,CHANNELVIEW 13 8,1,Closed,Transformer,YES,-59.0,-5.3,59.2,343.5,17.3,0.03,1.45
190110,FLUVANNA 2 1,190158,FLUVANNA 3 1,1,Closed,Line,NO,-58.5,9.4,59.2,296.0,20.1,0.12,-0.33
240130,NORTON 1 1,240122,BALLINGER 1 1,1,Closed,Line,NO,58.9,-5.2,59.1,286.6,20.6,0.25,-0.17
140378,ROUND ROCK 16 1,140227,ROUND ROCK 8 1,1,Closed,Line,NO,59.0,-3.4,59.1,293.0,20.2,0.14,-0.20
110327,BELLAIRE 12 1,110915,STAFFORD 15 2,1,Closed,Line,NO,-59.1,-1.8,59.1,138.1,43.0,0.25,-0.15
130122,DALLAS 22 2,130282,DALLAS 33 1,2,Closed,Line,NO,-56.0,18.7,59.1,168.0,35.5,0.98,1.26
130122,DALLAS 22 2,130282,DALLAS 33 1,1,Closed,Line,NO,-56.0,18.7,59.1,168.0,35.5,0.98,1.26
200183,LYFORD 2 2,200065,COMBES 1 1,1,Closed,Line,NO,58.6,-7.0,59.1,296.2,19.9,0.27,-0.52
190073,SPRINGLAKE 1 1,190065,HART 1 1,1,Closed,Line,NO,58.0,-11.0,59.1,272.0,21.7,0.36,0.80
210148,WACO 9 2,210136,WACO 7 1,1,Closed,Line,NO,0.3,-59.0,59.0,125.1,47.8,0.44,0.80
240270,LUEDERS 2 1,240286,HASKELL 2 1,1,Closed,Line,NO,-58.5,-7.7,59.0,1010.5,6.4,0.03,-34.23
110683,SUGAR LAND 59 1,111165,SUGAR LAND 71 1,1,Closed,Line,NO,56.2,-17.8,59.0,135.1,43.7,0.25,0.33
250136,RUSK 1 1,250306,ALTO 3 1,1,Closed,Line,NO,58.1,-10.4,59.0,272.2,21.7,0.12,-2.56
160119,PORT LAVACA 2 1,160167,PORT LAVACA 5 1,1,Closed,Line,NO,-58.8,3.9,59.0,255.7,23.1,0.07,-0.01
110586,KATY 81 2,110818,RICHMOND 11 1,1,Closed,Line,NO,58.9,0.1,58.9,286.5,20.6,0.12,0.20
170531,DENTON 9 1,170532,DENTON 9 2,1,Closed,Transformer,YES,-52.6,-26.6,58.9,309.4,19.3,0.05,1.53
170302,RICHARDSON 18 1,170300,RICHARDSON 17 1,1,Closed,Line,NO,54.1,-23.3,58.9,247.9,23.8,0.06,-1.20
170301,RICHARDSON 17 2,170300,RICHARDSON 17 1,1,Closed,Transformer,YES,-54.0,23.5,58.9,137.0,43.0,0.05,1.45
120290,BULVERDE 1 2,120289,BULVERDE 1 1,1,Closed,Transformer,YES,-58.8,-3.5,58.9,182.0,32.4,0.05,1.65
200066,RIO HONDO 3 1,200180,HARLINGEN 6 1,1,Closed,Line,NO,-58.1,9.3,58.9,306.2,19.3,0.21,-0.76
170531,DENTON 9 1,170533,DENTON 9 3,1,Closed,Transformer,YES,-52.6,-26.5,58.9,308.3,19.3,0.05,1.52
140060,AUSTIN 3 1,140066,AUSTIN 8 1,1,Closed,Line,NO,-39.6,43.5,58.8,138.7,42.5,0.16,-0.02
130046,DALLAS 1 1,130057,DALLAS 8 1,1,Closed,Line,NO,-54.1,-23.1,58.8,149.3,39.9,0.41,1.00
230213,HEARNE 5 1,230117,HEARNE 1 1,1,Closed,Line,NO,58.8,0.0,58.8,232.7,25.3,0.09,-0.08
120407,LACKLAND A F B 16 2,120406,LACKLAND A F B 16 1,1,Closed,Transformer,YES,-52.5,-26.3,58.7,153.0,38.8,0.04,1.32
210234,LIBERTY HILL 4 1,210251,LIBERTY HILL 7 2,1,Closed,Line,NO,-58.1,8.6,58.7,151.9,38.7,0.07,0.14
140316,MARBLE FALLS 7 1,140319,MARBLE FALLS 7 4,1,Closed,Transformer,YES,58.4,6.2,58.7,235.3,24.9,0.03,1.66
150063,SPRINGTOWN 2 1,150397,AZLE 5 1,1,Closed,Line,NO,58.7,1.2,58.7,276.2,21.2,0.35,-1.17
150169,RIO VISTA 3 2,150164,RIO VISTA 1 1,1,Closed,Line,NO,58.2,-7.1,58.7,152.3,38.5,0.34,0.81
111259,BOLING 1 1,111260,BOLING 1 2,1,Closed,Transformer,YES,-47.8,-34.1,58.7,316.5,18.7,0.04,1.06
230019,ROUND TOP 1 1,230070,LA GRANGE 4 1,1,Closed,Line,NO,55.7,-18.4,58.6,244.9,23.9,0.13,-1.37
220160,ODESSA 19 1,220167,ODESSA 19 8,1,Closed,Transformer,YES,-58.6,0.9,58.6,340.5,17.2,0.02,1.30
150214,FORT WORTH 12 2,150213,FORT WORTH 12 1,1,Closed,Transformer,YES,-57.6,11.0,58.6,217.4,27.0,0.07,1.90
130052,DALLAS 5 2,130064,DALLAS 11 1,1,Closed,Line,NO,56.6,-15.2,58.6,146.0,40.1,0.24,0.60
160170,VICTORIA 4 1,160176,VICTORIA 9 1,1,Closed,Line,NO,58.1,7.8,58.6,313.1,18.7,0.08,-0.33
170417,GARLAND 78 1,170404,GARLAND 66 1,1,Closed,Line,NO,-57.2,12.5,58.6,124.6,47.0,0.07,0.16
111250,DEER PARK 12 1,111251,DEER PARK 12 2,1,Closed,Transformer,YES,-56.9,-13.8,58.5,314.8,18.7,0.04,1.15
160020,CORPUS CHRISTI 2 1,160147,CORPUS CHRISTI 13 1,1,Closed,Line,NO,56.2,-16.5,58.5,301.2,19.4,0.09,-1.20
190076,IRA 2 1,190110,FLUVANNA 2 1,1,Closed,Line,NO,-58.3,5.5,58.5,295.8,20.0,0.18,-3.85
170126,MCKINNEY 8 2,170115,MCKINNEY 5 1,2,Closed,Line,NO,54.6,-21.1,58.5,143.1,40.9,0.30,0.61
170126,MCKINNEY 8 2,170115,MCKINNEY 5 1,1,Closed,Line,NO,54.6,-21.1,58.5,143.1,40.9,0.30,0.61
120065,CHRISTINE 3 1,120466,CHRISTINE 4 1,1,Closed,Line,NO,-54.9,20.2,58.5,261.4,22.4,0.02,-0.01
160009,PORT ARANSAS 1 1,160155,PORT ARANSAS 2 1,1,Closed,Line,NO,-57.2,-12.3,58.5,260.9,22.5,0.19,-0.58
250189,MONTALBA 2 1,250172,MONTALBA 1 1,1,Closed,Line,NO,58.4,-3.3,58.5,341.4,17.1,0.22,0.35
180074,CATARINA 2 1,180078,ARTESIA WELLS 2 1,1,Closed,Line,NO,57.1,-12.7,58.5,298.1,19.6,0.18,-0.31
110439,KEMAH 1 2,110461,SEABROOK 3 1,1,Closed,Line,NO,55.4,18.6,58.5,118.2,49.5,0.57,1.19
160074,RUNGE 4 1,120196,NORDHEIM 1 1,1,Closed,Line,NO,57.6,-10.1,58.4,301.2,19.4,0.18,-0.18
260170,ARLINGTON 14 2,260081,ARLINGTON 9 1,1,Closed,Line,NO,-56.1,-16.4,58.4,154.4,38.1,0.32,0.57
210087,HAMILTON 2 1,210088,HAMILTON 3 1,1,Closed,Line,NO,-58.3,3.4,58.4,299.5,19.6,0.14,-2.01
250023,LARUE 3 1,250172,MONTALBA 1 1,1,Closed,Line,NO,57.3,-11.0,58.3,316.6,18.4,0.17,-1.53
170213,THE COLONY 4 1,170217,THE COLONY 5 1,1,Closed,Line,NO,-36.7,45.3,58.3,111.5,52.3,0.41,0.74
110429,CHANNELVIEW 11 1,111245,BAYTOWN 12 1,1,Closed,Line,NO,-41.9,40.5,58.3,292.9,20.2,0.14,-0.98
200017,SAN BENITO 1 1,200018,SAN BENITO 2 1,1,Closed,Line,NO,-49.1,31.4,58.3,283.6,20.7,0.04,-0.54
180078,ARTESIA WELLS 2 1,180047,ARTESIA WELLS 1 1,1,Closed,Line,NO,56.9,-12.4,58.3,298.0,19.5,0.25,-1.45
240235,ABILENE 7 2,240062,ABILENE 1 1,1,Closed,Line,NO,58.0,5.5,58.2,281.9,20.7,0.11,0.12
250292,PALESTINE 4 1,250291,PALESTINE 3 1,1,Closed,Line,NO,57.7,-7.6,58.2,272.5,21.4,0.06,-0.14
160075,GOLIAD 2 1,160067,GOLIAD 1 1,1,Closed,Line,NO,57.8,-6.9,58.2,264.4,22.0,0.27,0.18
150398,AZLE 6 1,150072,WEATHERFORD 2 1,1,Closed,Line,NO,-57.2,10.6,58.2,285.8,20.4,0.06,-0.21
140317,MARBLE FALLS 7 2,140319,MARBLE FALLS 7 4,1,Closed,Transformer,YES,-58.2,-1.3,58.2,126.5,46.2,0.12,3.26
140317,MARBLE FALLS 7 2,140045,MARBLE FALLS 3 1,1,Closed,Line,NO,58.2,1.3,58.2,280.7,20.7,0.05,-0.47
130322,RED OAK 8 1,130317,RED OAK 5 1,1,Closed,Line,NO,-55.6,17.2,58.2,321.1,18.1,0.08,-0.05
111001,BELLAIRE 32 2,110994,BELLAIRE 27 1,1,Closed,Line,NO,12.9,-56.7,58.2,124.8,47.0,0.40,0.58
140092,AUSTIN 26 2,140091,AUSTIN 26 1,1,Closed,Transformer,YES,-57.8,-6.5,58.2,194.4,30.1,0.07,2.20
110677,STAFFORD 8 1,110653,STAFFORD 5 1,1,Closed,Line,NO,4.4,-58.0,58.1,180.0,32.4,0.10,0.22
220094,GARDENDALE 4 1,220069,TARZAN 2 1,1,Closed,Line,NO,-57.2,10.0,58.1,282.5,20.8,0.19,-3.04
120112,PIPE CREEK 2 1,120319,HELOTES 14 1,1,Closed,Line,NO,57.5,-8.5,58.1,296.2,19.6,0.25,-2.14
210072,ENERGY 1 1,210073,PRIDDY 1 1,1,Closed,Line,NO,-57.4,8.7,58.1,288.6,20.3,0.16,-1.74
230043,BRENHAM 3 1,230047,WASHINGTON 3 1,1,Closed,Line,NO,53.5,-22.5,58.1,276.5,21.0,0.08,-4.45
110467,PEARLAND 3 1,111112,SOUTH HOUSTON 9 1,1,Closed,Line,NO,-4.1,-57.9,58.0,100.2,58.2,0.19,0.27
240178,KNICKERBOCKER 6 1,240089,CHRISTOVAL 1 1,1,Closed,Line,NO,56.0,-15.4,58.0,287.9,20.2,0.11,-0.05
240249,MERKEL 5 1,240072,MERKEL 2 1,1,Closed,Line,NO,57.2,-9.8,58.0,267.9,21.7,0.10,-0.46
160055,SANDIA 3 1,160025,MATHIS 1 1,1,Closed,Line,NO,58.0,-0.4,58.0,253.8,22.9,0.09,-0.04
190004,AMARILLO 2 1,190089,AMARILLO 15 1,1,Closed,Line,NO,57.8,-4.4,58.0,253.7,22.9,0.06,0.05
150092,MILLSAP 5 1,150408,TOLAR 2 1,1,Closed,Line,NO,56.8,-11.9,58.0,298.7,19.4,0.60,-2.39
110242,KATY 39 1,110213,KATY 21 2,1,Closed,Line,NO,-47.4,33.4,58.0,125.5,46.2,0.20,0.34
110358,CONROE 4 2,110357,CONROE 4 1,1,Closed,Transformer,YES,-56.7,-11.9,58.0,190.5,30.7,0.05,1.86
110685,SUGAR LAND 61 1,110638,SUGAR LAND 31 1,1,Closed,Line,NO,57.1,-10.1,58.0,151.0,38.4,0.06,0.02
160183,FULTON 2 1,160277,TAFT 3 2,1,Closed,Line,NO,-57.9,0.5,57.9,302.9,19.2,0.31,-0.81
150076,GORDON 2 1,150077,BLUFF DALE 2 1,1,Closed,Line,NO,57.7,-3.8,57.9,267.5,21.6,0.20,-0.62
170346,GARLAND 30 1,170325,GARLAND 14 1,1,Closed,Line,NO,44.5,37.0,57.9,128.8,44.9,0.13,0.20
250325,KERENS 2 1,250330,TRINIDAD 4 1,1,Closed,Line,NO,57.5,-6.3,57.9,308.6,18.8,0.07,-3.02
170355,ROWLETT 6 1,170385,ROWLETT 10 1,1,Closed,Line,NO,6.8,-57.5,57.9,100.1,58.1,0.14,0.27
110501,FULSHEAR 1 2,110497,SIMONTON 1 1,1,Closed,Line,NO,53.6,-21.7,57.9,157.5,36.7,0.49,0.93
180113,FALCON HEIGHTS 1 1,180094,SALINENO 1 1,1,Closed,Line,NO,-57.4,7.1,57.8,273.9,21.2,0.10,-0.13
170150,ROCKWALL 1 1,170507,TERRELL 6 1,1,Closed,Line,NO,-57.7,4.1,57.8,285.0,20.4,0.35,-0.86
210134,WACO 5 2,210133,WACO 5 1,1,Closed,Transformer,YES,-55.1,-17.5,57.8,162.7,36.0,0.07,1.94
110971,PINEHURST 4 2,110371,MAGNOLIA 2 1,1,Closed,Line,NO,57.7,-3.4,57.8,157.5,36.7,0.52,1.03
120036,SOMERSET 1 1,120495,SOMERSET 3 2,1,Closed,Line,NO,57.8,-0.4,57.8,291.8,19.8,0.10,-0.06
130029,TEHUACANA 1 1,230244,KIRVIN 1 1,1,Closed,Line,NO,-57.7,-4.3,57.8,260.4,22.2,0.23,-2.33
110485,CLUTE 1 2,110486,FREEPORT 1 1,1,Closed,Line,NO,56.9,-10.2,57.8,126.3,45.7,0.47,1.07
240067,MERKEL 1 1,240072,MERKEL 2 1,1,Closed,Line,NO,-57.0,9.4,57.7,267.8,21.6,0.11,0.10
130241,DESOTO 24 1,130262,DESOTO 32 1,1,Closed,Line,NO,57.5,-5.7,57.7,147.1,39.3,0.14,0.10
120166,BERGHEIM 2 1,120083,BOERNE 1 1,1,Closed,Line,NO,-57.7,-0.7,57.7,294.1,19.7,0.14,-0.88
240170,DYESS AFB 10 1,240160,DYESS AFB 5 1,1,Closed,Line,NO,-56.8,-9.8,57.7,267.4,21.6,0.02,0.01
220112,BIG SPRING 5 1,220175,BIG SPRING 10 1,1,Closed,Line,NO,-56.0,-13.9,57.7,264.5,21.8,0.03,-0.06
130089,MESQUITE 7 1,130094,DALLAS 16 1,1,Closed,Line,NO,52.1,-24.7,57.7,128.2,45.0,0.22,0.44
110807,RICHMOND 3 1,110818,RICHMOND 11 1,1,Closed,Line,NO,56.8,-9.9,57.7,286.6,20.1,0.10,-0.68
190096,AMARILLO 19 1,190102,AMARILLO 25 1,1,Closed,Line,NO,0.2,57.7,57.7,257.4,22.6,0.02,-0.40
240131,ROBY 1 1,240132,HAMLIN 1 1,1,Closed,Line,NO,55.2,-16.5,57.6,263.7,21.9,0.21,-3.03
120275,SAN ANTONIO 18 1,120241,SAN ANTONIO 6 1,1,Closed,Line,NO,57.5,-4.2,57.6,308.2,18.7,0.08,-0.13
170074,KLONDIKE 1 1,250098,SULPHUR SPRINGS 2 1,1,Closed,Line,NO,57.5,-3.1,57.6,318.0,18.1,0.18,-1.31
120280,LACKLAND A F B 9 2,120272,SAN ANTONIO 16 1,1,Closed,Line,NO,56.9,9.1,57.6,142.1,40.5,0.31,0.44
210058,BURNET 5 1,210050,BURNET 3 1,1,Closed,Line,NO,-57.3,5.4,57.6,286.8,20.1,0.13,-0.77
240089,CHRISTOVAL 1 1,240088,WALL 3 1,1,Closed,Line,NO,55.4,-15.4,57.5,287.7,20.0,0.06,-3.73
200047,RIO HONDO 2 1,200066,RIO HONDO 3 1,1,Closed,Line,NO,-57.3,4.9,57.5,299.4,19.4,0.11,-4.63
210123,SAN SABA 2 1,210119,SAN SABA 1 1,1,Closed,Line,NO,55.2,-16.2,57.5,294.1,19.5,0.22,0.44
250255,MURCHISON 3 1,250323,CANTON 3 1,1,Closed,Line,NO,56.3,-11.2,57.4,258.3,22.2,0.37,-1.18
230075,GIDDINGS 3 1,140037,GIDDINGS 1 1,1,Closed,Line,NO,-57.3,3.6,57.4,260.1,22.1,0.10,-0.41
110390,BAYTOWN 2 1,110393,BAYTOWN 4 2,1,Closed,Line,NO,-57.4,-0.6,57.4,148.9,38.9,0.49,1.24
150168,RIO VISTA 3 1,150014,NEMO 1 1,1,Closed,Line,NO,-57.3,-2.5,57.3,261.9,22.0,0.33,-1.81
220094,GARDENDALE 4 1,220109,MIDLAND 22 1,1,Closed,Line,NO,42.8,-38.1,57.3,299.9,19.1,0.14,-1.40
180139,BRUNI 3 2,180138,BRUNI 3 1,1,Closed,Transformer,YES,-56.5,9.4,57.3,306.2,18.7,0.01,0.87
180038,HEBBRONVILLE 1 1,180039,HEBBRONVILLE 2 1,1,Closed,Line,NO,-56.8,7.6,57.3,281.3,20.7,0.26,-3.69
230268,FRANKLIN 6 2,230270,FRANKLIN 6 4,1,Closed,Transformer,YES,-56.8,7.5,57.3,83.0,69.0,0.20,5.16
180127,HEBBRONVILLE 3 1,180038,HEBBRONVILLE 1 1,1,Closed,Line,NO,-56.8,7.5,57.3,280.2,20.4,0.01,-0.03
200108,OLMITO 7 1,200109,OLMITO 8 1,1,Closed,Line,NO,57.2,-2.2,57.3,289.1,19.8,0.04,-0.10
130287,DALLAS 37 2,170279,RICHARDSON 7 1,1,Closed,Line,NO,50.3,27.3,57.2,122.3,46.8,0.55,1.20
140125,PFLUGERVILLE 1 1,140131,ROUND ROCK 1 2,1,Closed,Line,NO,-57.2,-1.0,57.2,151.8,38.1,0.51,1.04
150169,RIO VISTA 3 2,150168,RIO VISTA 3 1,1,Closed,Transformer,YES,-57.2,-0.5,57.2,219.4,26.1,0.06,2.01
150144,HALTOM CITY 2 2,150143,HALTOM CITY 2 1,1,Closed,Transformer,YES,-55.7,13.0,57.2,214.6,26.7,0.05,1.53
250326,MALAKOFF 2 1,250006,MALAKOFF 1 1,1,Closed,Line,NO,-56.7,7.0,57.2,335.7,17.0,0.06,0.05
220014,PECOS 2 1,220252,PECOS 3 1,1,Closed,Line,NO,-55.2,14.6,57.1,273.3,21.1,0.34,-0.79
200032,MISSION 3 1,200042,MCALLEN 4 1,1,Closed,Line,NO,51.7,-24.1,57.1,317.8,18.0,0.05,-0.07
111353,TEXAS CITY 9 1,111358,TEXAS CITY 9 6,1,Closed,Transformer,YES,-56.6,-7.2,57.1,365.5,15.7,0.01,1.00
230168,FRANKLIN 3 1,230268,FRANKLIN 6 2,1,Closed,Line,NO,-56.7,5.9,57.0,242.0,23.7,0.07,-1.55
170355,ROWLETT 6 1,170402,GARLAND 64 1,1,Closed,Line,NO,-11.8,55.8,57.0,93.7,60.9,0.36,0.46
230267,FRANKLIN 6 1,230270,FRANKLIN 6 4,1,Closed,Transformer,YES,57.0,-0.5,57.0,213.6,26.7,0.03,1.83
230059,CAT SPRING 2 1,230028,NEW ULM 1 1,1,Closed,Line,NO,-56.9,3.5,57.0,240.2,23.9,0.19,-1.03
120055,CHRISTINE 2 1,120065,CHRISTINE 3 1,1,Closed,Line,NO,-53.5,19.7,57.0,263.2,21.8,0.10,-0.81
150143,HALTOM CITY 2 1,150226,HALTOM CITY 5 1,1,Closed,Line,NO,-55.8,11.4,57.0,258.4,22.1,0.06,-0.51
130246,LANCASTER 20 1,130248,LANCASTER 22 1,1,Closed,Line,NO,3.3,-56.8,56.9,100.0,57.3,0.21,0.36
210123,SAN SABA 2 1,240097,BROOKESMITH 2 1,1,Closed,Line,NO,-56.7,4.8,56.9,287.3,20.7,0.28,-12.17
140069,AUSTIN 11 1,140077,AUSTIN 15 1,1,Closed,Line,NO,55.9,10.7,56.9,142.9,39.8,0.13,0.25
250174,NECHES 1 1,250180,PALESTINE 1 1,1,Closed,Line,NO,55.2,-14.1,56.9,273.1,20.8,0.22,-1.95
240174,GOODFELLOW AFB 5 1,240081,KNICKERBOCKER 1 1,1,Closed,Line,NO,-56.9,1.5,56.9,287.4,19.9,0.27,0.15
110677,STAFFORD 8 1,110605,SUGAR LAND 3 1,1,Closed,Line,NO,-11.9,55.6,56.9,116.6,48.8,0.06,0.02
170065,BONHAM 3 1,170463,BONHAM 4 2,1,Closed,Line,NO,-56.8,2.0,56.9,296.3,19.2,0.08,-0.20
130189,MESQUITE 28 1,130181,MESQUITE 20 1,1,Closed,Line,NO,46.0,-33.4,56.8,109.9,51.8,0.06,0.14
260077,MANSFIELD 5 2,260079,ARLINGTON 8 1,1,Closed,Line,NO,53.4,-19.6,56.8,139.1,40.9,0.28,0.69
130103,MESQUITE 10 2,130089,MESQUITE 7 1,1,Closed,Line,NO,56.1,-9.1,56.8,125.5,45.3,0.22,0.47
240160,DYESS AFB 5 1,240171,ABILENE 5 1,1,Closed,Line,NO,55.6,11.7,56.8,268.1,21.2,0.06,-0.56
110993,BELLAIRE 26 2,110992,BELLAIRE 26 1,1,Closed,Transformer,YES,-55.7,11.1,56.8,179.0,31.7,0.07,2.27
110430,CHANNELVIEW 11 2,110555,CHANNELVIEW 12 1,1,Closed,Line,NO,56.7,3.4,56.8,138.4,41.0,0.20,0.28
110327,BELLAIRE 12 1,110912,BELLAIRE 25 1,1,Closed,Line,NO,-56.7,-2.5,56.8,139.9,40.8,0.21,0.52
270068,GILLETT 1 1,120140,STOCKDALE 2 1,1,Closed,Line,NO,-56.0,9.4,56.8,251.1,22.7,0.21,-0.63
230226,COLLEGE STATION 6 1,230211,COLLEGE STATION 2 1,1,Closed,Line,NO,26.1,-50.4,56.8,201.4,28.2,0.03,-0.65
250082,SULPHUR SPRINGS 1 1,250284,SULPHUR SPRINGS 6 1,1,Closed,Line,NO,56.7,-0.1,56.7,305.6,18.6,0.17,-1.74
110224,KATY 29 1,110268,KATY 61 1,1,Closed,Line,NO,18.0,53.7,56.7,119.9,47.3,0.11,0.17
120379,SAN ANTONIO 46 1,120381,SAN ANTONIO 47 2,1,Closed,Line,NO,-53.9,17.2,56.6,160.7,35.3,0.18,0.37
210282,COPPERAS COVE 2 1,210285,KEMPNER 4 1,1,Closed,Line,NO,56.0,8.2,56.6,281.2,20.2,0.02,-0.92
250036,EDGEWOOD 2 1,250027,ALBA 1 1,1,Closed,Line,NO,-54.0,17.0,56.6,245.7,23.4,0.33,-2.05
170570,COLLINSVILLE 5 1,170472,WHITESBORO 3 1,1,Closed,Line,NO,-56.4,4.3,56.6,233.3,24.3,0.10,-0.23
170037,SOUTHMAYD 1 1,170050,COLLINSVILLE 3 1,1,Closed,Line,NO,56.5,0.7,56.5,292.6,19.3,0.19,-2.23
150287,NAVAL AIR STATION_ JRB 3 2,150286,NAVAL AIR STATION_ JRB 3 1,1,Closed,Transformer,YES,-55.1,12.8,56.5,188.1,30.1,0.06,1.81
270106,SEGUIN 1 1,270124,SEGUIN 7 1,1,Closed,Line,NO,10.2,-55.6,56.5,107.2,53.0,0.32,0.40
250187,KENNARD 1 1,250186,LATEXO 3 1,1,Closed,Line,NO,55.9,-8.3,56.5,268.4,21.0,0.24,-0.40
130318,WAXAHACHIE 3 1,130005,WAXAHACHIE 1 1,1,Closed,Line,NO,-55.8,8.9,56.5,273.9,20.7,0.12,0.00
120440,ELMENDORF 11 1,120442,ELMENDORF 11 3,1,Closed,Transformer,YES,-56.4,1.4,56.5,378.9,14.9,0.01,0.70
140208,AUSTIN 51 1,140200,MANCHACA 3 2,1,Closed,Line,NO,-39.3,40.6,56.5,136.1,41.5,0.14,0.10
200145,COMBES 4 1,200142,COMBES 3 1,1,Closed,Line,NO,-54.0,16.3,56.4,278.0,20.3,0.10,0.10
170274,RICHARDSON 4 1,170352,GARLAND 36 1,1,Closed,Line,NO,-48.0,-29.6,56.4,129.1,43.7,0.17,-0.27
110554,WEBSTER 9 2,110475,WEBSTER 7 1,1,Closed,Line,NO,54.5,-14.6,56.4,137.6,41.0,0.22,0.43
150306,NAVAL AIR STATION_ JRB 11 1,150319,NAVAL AIR STATION_ JRB 17 1,1,Closed,Line,NO,6.2,-56.1,56.4,125.6,45.6,0.42,0.88
150022,PARADISE 1 1,150072,WEATHERFORD 2 1,1,Closed,Line,NO,56.3,3.2,56.4,283.4,19.9,0.27,-0.76
140205,MANCHACA 4 1,140070,AUSTIN 12 1,1,Closed,Line,NO,54.2,15.4,56.4,297.1,19.1,0.09,-1.32
260187,ITASCA 3 1,260004,ITASCA 1 1,1,Closed,Line,NO,56.1,4.9,56.4,273.6,20.6,0.09,-0.03
230221,ROCKDALE 5 1,230145,ROCKDALE 3 1,1,Closed,Line,NO,-56.3,2.5,56.3,247.6,22.8,0.09,-0.82
110487,CLUTE 2 1,110715,ANGLETON 1 1,1,Closed,Line,NO,50.6,-24.8,56.3,138.2,40.8,0.52,1.06
120028,PEARSALL 1 1,120448,PEARSALL 6 2,1,Closed,Line,NO,-53.7,16.8,56.3,292.4,19.4,0.09,-0.87
260176,GRAND PRAIRIE 23 2,260168,ARLINGTON 13 1,1,Closed,Line,NO,53.0,-18.8,56.3,132.7,42.4,0.25,0.64
110423,CHANNELVIEW 8 1,110426,GALENA PARK 6 1,1,Closed,Line,NO,27.1,-49.3,56.2,118.0,47.9,0.42,0.51
110657,MISSOURI CITY 1 1,110666,THOMPSONS 3 1,1,Closed,Line,NO,-50.6,24.6,56.2,137.8,41.1,0.40,-0.03
240067,MERKEL 1 1,240158,MERKEL 4 1,1,Closed,Line,NO,55.4,-9.7,56.2,267.4,21.0,0.08,-0.17
250294,CROCKETT 3 1,230186,CROCKETT 2 1,1,Closed,Line,NO,53.2,-18.1,56.2,273.4,20.6,0.10,-0.92
110475,WEBSTER 7 1,110473,WEBSTER 6 1,1,Closed,Line,NO,31.1,-46.9,56.2,131.3,43.3,0.57,1.11
150418,BOYD 3 1,150025,BOYD 1 1,1,Closed,Line,NO,-55.5,9.0,56.2,281.5,20.1,0.05,-2.38
130003,KAUFMAN 2 1,250017,CANTON 1 1,1,Closed,Line,NO,-56.2,0.6,56.2,277.1,20.4,0.20,-3.55
120316,HELOTES 12 2,120315,HELOTES 12 1,1,Closed,Transformer,YES,-52.9,-18.6,56.1,194.9,29.0,0.05,1.37
