Bus
Number,Substation Latitude,Substation Longitude,Area Num,Sub Name,Name,Area Name,Nom kV,PU Volt,Volt (kV),Angle (Deg),Load MW,Load Mvar,Gen MW,Sub Num,Gen Mvar,Switched Shunts Mvar,Act G Shunt MW,Act B Shunt Mvar,Zone Num
170369,32.8601000,-96.5723000,5,ROWLETT 9,ROWLETT 9 1,North Central,69.00,1.04024,71.777,-29.63,6.80,1.13,,2728,,,0.00,0.00,1
170370,32.8791000,-96.7034000,5,GARLAND 45,GARLAND 45 1,North Central,69.00,1.03871,71.671,-32.94,6.00,1.95,,2729,,56.43,0.00,0.00,1
170371,32.8687000,-96.6937000,5,GARLAND 46,GARLAND 46 1,North Central,69.00,1.03894,71.687,-32.03,3.76,0.90,,2730,,,0.00,0.00,1
170372,32.9124000,-96.6493000,5,GARLAND 47,GARLAND 47 1,North Central,69.00,1.02897,70.999,-33.47,3.61,1.20,,2731,,,0.00,0.00,1
170373,32.8857000,-96.6447000,5,GARLAND 48,GARLAND 48 1,North Central,69.00,1.04452,72.072,-31.59,4.25,1.05,,2732,,63.17,0.00,0.00,1
170374,32.8916000,-96.6552000,5,GARLAND 49,GARLAND 49 1,North Central,69.00,1.03714,71.563,-31.57,2.86,0.15,,2733,,,0.00,0.00,1
170375,32.8929000,-96.6372000,5,GARLAND 50,GARLAND 50 1,North Central,69.00,1.03660,71.525,-31.62,5.30,1.73,,2734,,,0.00,0.00,1
170376,32.8795000,-96.6524000,5,GARLAND 51,GARLAND 51 1,North Central,69.00,1.03975,71.742,-31.63,4.42,1.13,,2735,,,0.00,0.00,1
170377,32.9133000,-96.6314000,5,GARLAND 52,GARLAND 52 1,North Central,69.00,1.02377,70.640,-30.03,5.00,1.65,,2736,,,0.00,0.00,1
170378,32.8930000,-96.6181000,5,GARLAND 53,GARLAND 53 1,North Central,69.00,1.04271,71.947,-31.44,7.80,2.64,,2737,,,0.00,0.00,1
170379,32.8886000,-96.6045000,5,GARLAND 54,GARLAND 54 1,North Central,69.00,1.04225,71.916,-31.35,3.98,1.20,,2738,,,0.00,0.00,1
170380,32.8693000,-96.6455000,5,GARLAND 55,GARLAND 55 1,North Central,69.00,1.03064,71.114,-30.55,5.30,1.80,,2739,,,0.00,0.00,1
170381,32.8495000,-96.6311000,5,MESQUITE 35,MESQUITE 35 1,North Central,69.00,1.03461,71.388,-31.42,2.94,0.90,,2740,,,0.00,0.00,1
170382,32.8595000,-96.6365000,5,GARLAND 56,GARLAND 56 1,North Central,69.00,1.04397,72.034,-31.28,7.10,1.80,,2741,,73.98,0.00,0.00,1
170383,32.8522000,-96.6463000,5,GARLAND 57,GARLAND 57 1,North Central,69.00,1.03264,71.252,-30.86,3.54,0.75,,2742,,,0.00,0.00,1
170384,32.8440000,-96.6179000,5,MESQUITE 36,MESQUITE 36 1,North Central,69.00,1.03319,71.290,-31.17,5.00,1.50,,2743,,,0.00,0.00,1
170385,32.8885000,-96.5776000,5,ROWLETT 10,ROWLETT 10 1,North Central,69.00,1.04777,72.296,-30.89,4.60,1.43,,2744,,135.03,0.00,0.00,1
170386,32.8787000,-96.5613000,5,ROWLETT 11,ROWLETT 11 1,North Central,69.00,1.01878,70.296,-28.70,3.54,0.60,,2745,,,0.00,0.00,1
170387,32.8490000,-96.5721000,5,ROWLETT 12,ROWLETT 12 1,North Central,69.00,1.03597,71.482,-31.74,5.70,1.20,,2746,,,0.00,0.00,1
170388,32.8533000,-96.5560000,5,ROWLETT 13,ROWLETT 13 1,North Central,69.00,1.03469,71.393,-31.61,6.00,1.50,,2747,,,0.00,0.00,1
170389,32.8377000,-96.5643000,5,SUNNYVALE 4,SUNNYVALE 4 1,North Central,69.00,1.03421,71.360,-28.80,3.89,0.45,,2748,,,0.00,0.00,1
170390,32.8618000,-96.5442000,5,ROWLETT 14,ROWLETT 14 1,North Central,69.00,1.03455,71.384,-31.69,3.76,1.13,,2749,,,0.00,0.00,1
170391,32.8275000,-96.6129000,5,MESQUITE 37,MESQUITE 37 1,North Central,69.00,1.03151,71.174,-30.52,4.80,1.43,,2750,,,0.00,0.00,1
170392,32.8225000,-96.6030000,5,MESQUITE 38,MESQUITE 38 1,North Central,69.00,1.02970,71.049,-30.15,3.16,0.22,,2751,,,0.00,0.00,1
170393,32.8185000,-96.6007000,5,MESQUITE 39,MESQUITE 39 1,North Central,69.00,1.03019,71.083,-30.29,3.46,0.90,,2752,,,0.00,0.00,1
170394,32.8385000,-96.5886000,5,SUNNYVALE 5,SUNNYVALE 5 1,North Central,69.00,1.03627,71.503,-28.96,5.60,1.20,,2753,,,0.00,0.00,1
170395,32.8655000,-96.6069000,5,GARLAND 58,GARLAND 58 1,North Central,69.00,1.03653,71.521,-31.33,4.80,0.90,,2754,,,0.00,0.00,1
170396,32.9146000,-96.6443000,5,GARLAND 59,GARLAND 59 1,North Central,69.00,1.02705,70.866,-33.52,8.90,2.86,,2755,,,0.00,0.00,1
170397,32.8663000,-96.6820000,5,GARLAND 60,GARLAND 60 1,North Central,69.00,1.03607,71.489,-32.05,6.30,2.03,,2756,,,0.00,0.00,1
170398,32.8517000,-96.6020000,5,ROWLETT 15,ROWLETT 15 1,North Central,69.00,1.04010,71.767,-31.90,9.60,1.35,,2757,,,0.00,0.00,1
170399,32.8905000,-96.6628000,5,GARLAND 61,GARLAND 61 1,North Central,69.00,1.03959,71.732,-32.87,7.40,1.43,,2758,,,0.00,0.00,1
170400,32.8790000,-96.6804000,5,GARLAND 62,GARLAND 62 1,North Central,69.00,1.03097,71.137,-31.99,17.80,10.38,,2759,,,0.00,0.00,1
170401,32.8791000,-96.6804000,5,GARLAND 63,GARLAND 63 1,North Central,69.00,1.03083,71.127,-31.95,12.70,6.75,,2760,,,0.00,0.00,1
170402,32.9092000,-96.6096000,5,GARLAND 64,GARLAND 64 1,North Central,69.00,1.03129,71.159,-30.22,4.70,1.58,,2761,,,0.00,0.00,1
170403,32.8819000,-96.6323000,5,GARLAND 65,GARLAND 65 1,North Central,69.00,1.04206,71.902,-31.50,6.20,0.53,,2762,,,0.00,0.00,1
170404,32.8942000,-96.6705000,5,GARLAND 66,GARLAND 66 1,North Central,69.00,1.04070,71.808,-32.45,38.20,6.93,,2763,,139.09,0.00,0.00,1
170405,32.8646000,-96.6497000,5,GARLAND 67,GARLAND 67 1,North Central,69.00,1.03341,71.305,-31.02,6.60,1.88,,2764,,,0.00,0.00,1
170406,32.8700000,-96.6232000,5,GARLAND 68,GARLAND 68 1,North Central,69.00,1.04138,71.855,-31.45,7.10,0.75,,2765,,,0.00,0.00,1
170407,32.8846000,-96.6830000,5,GARLAND 69,GARLAND 69 1,North Central,69.00,1.03322,71.292,-32.08,13.90,1.66,,2766,,,0.00,0.00,1
170408,32.9069000,-96.6243000,5,GARLAND 70,GARLAND 70 1,North Central,69.00,1.02707,70.868,-30.13,6.80,1.28,,2767,,,0.00,0.00,1
170409,32.8549000,-96.6255000,5,GARLAND 71,GARLAND 71 1,North Central,69.00,1.03708,71.559,-31.59,6.80,1.80,,2768,,,0.00,0.00,1
170410,32.8385000,-96.6374000,5,MESQUITE 40,MESQUITE 40 1,North Central,69.00,1.03236,71.233,-31.19,4.80,0.68,,2769,,,0.00,0.00,1
170411,32.8927000,-96.6872000,5,GARLAND 72,GARLAND 72 1,North Central,69.00,1.02648,70.827,-32.88,9.51,7.10,,2770,,,0.00,0.00,1
170412,32.8738000,-96.6708000,5,GARLAND 73,GARLAND 73 1,North Central,69.00,1.03138,71.165,-31.82,3.16,0.98,,2771,,,0.00,0.00,1
170413,32.8830000,-96.6887000,5,GARLAND 74,GARLAND 74 1,North Central,69.00,1.03962,71.734,-32.64,2.94,0.60,,2772,,,0.00,0.00,1
170414,32.8878000,-96.6901000,5,GARLAND 75,GARLAND 75 1,North Central,69.00,1.03075,71.122,-32.16,8.64,1.13,,2773,,,0.00,0.00,1
170415,32.8786000,-96.6705000,5,GARLAND 76,GARLAND 76 1,North Central,69.00,1.03169,71.187,-31.84,10.21,4.84,,2774,,,0.00,0.00,1
170416,32.8986000,-96.6741000,5,GARLAND 77,GARLAND 77 1,North Central,69.00,1.03289,71.270,-32.10,2.41,0.75,,2775,,,0.00,0.00,1
170417,32.8898000,-96.6686000,5,GARLAND 78,GARLAND 78 1,North Central,69.00,1.04015,71.771,-32.65,8.49,2.33,,2776,,,0.00,0.00,1
170418,32.8800000,-96.6730000,5,GARLAND 79,GARLAND 79 1,North Central,69.00,1.03811,71.629,-31.46,3.98,0.90,,2777,,,0.00,0.00,1
170419,32.8805000,-96.6182000,5,GARLAND 80,GARLAND 80 1,North Central,69.00,1.02766,70.909,-29.70,1.24,0.30,,2778,,,0.00,0.00,1
170420,32.8788000,-96.7074000,5,GARLAND 81,GARLAND 81 1,North Central,69.00,1.03820,71.636,-32.83,1.80,0.22,,2779,,,0.00,0.00,1
170421,32.8878000,-96.6992000,5,GARLAND 82,GARLAND 82 1,North Central,69.00,1.02671,70.843,-32.75,1.33,0.22,,2780,,,0.00,0.00,1
170422,32.8938000,-96.6758000,5,GARLAND 83,GARLAND 83 1,North Central,69.00,1.03274,71.259,-32.14,0.84,0.22,,2781,,,0.00,0.00,1
170423,32.9042000,-96.6706000,5,GARLAND 84,GARLAND 84 1,North Central,69.00,1.03125,71.156,-32.25,7.16,5.10,,2782,,,0.00,0.00,1
170424,32.8556000,-96.6673000,5,GARLAND 85,GARLAND 85 1,North Central,69.00,1.03559,71.456,-31.23,1.38,0.22,,2783,,,0.00,0.00,1
170425,32.8830000,-96.6899000,5,GARLAND 86,GARLAND 86 1,North Central,69.00,1.04016,71.771,-32.58,1.58,0.53,,2784,,,0.00,0.00,1
170426,32.8945000,-96.6768000,5,GARLAND 87,GARLAND 87 1,North Central,69.00,1.03284,71.266,-32.12,4.25,1.50,,2785,,,0.00,0.00,1
170427,33.1555000,-97.0928000,5,DENTON 3,DENTON 3 1,North Central,138.00,1.02299,141.173,-25.83,,,,2786,,,0.00,0.00,1
170428,33.1555000,-97.0928000,5,DENTON 3,DENTON 3 2,North Central,69.00,1.02188,70.509,-26.53,43.30,9.30,,2786,,,0.00,0.00,1
170429,33.1555000,-97.0928000,5,DENTON 3,DENTON 3 3,North Central,18.00,1.02234,18.402,-26.24,,,,2786,,,0.00,0.00,1
170430,33.1555000,-97.0928000,5,DENTON 3,DENTON 3 4,North Central,1.000,1.02234,1.022,-26.24,,,,2786,,,0.00,0.00,1
170431,33.1725000,-96.9937000,5,LITTLE ELM 3,LITTLE ELM 3 1,North Central,138.00,1.01452,140.003,-27.63,,,,2787,,,0.00,0.00,1
170432,33.1725000,-96.9937000,5,LITTLE ELM 3,LITTLE ELM 3 2,North Central,69.00,1.01460,70.007,-28.06,11.40,3.54,,2787,,,0.00,0.00,1
170433,33.1661000,-97.0570000,5,LAKE DALLAS 3,LAKE DALLAS 3 1,North Central,69.00,1.01316,69.908,-28.73,17.80,6.30,,2788,,,0.00,0.00,1
170434,33.1298000,-97.0410000,5,LAKE DALLAS 4,LAKE DALLAS 4 1,North Central,138.00,1.02302,141.177,-25.81,,,,2789,,,0.00,0.00,1
170435,33.1298000,-97.0410000,5,LAKE DALLAS 4,LAKE DALLAS 4 2,North Central,69.00,1.01694,70.169,-27.83,42.50,14.50,,2789,,,0.00,0.00,1
170436,33.2270000,-97.0791000,5,DENTON 4,DENTON 4 1,North Central,69.00,1.04044,71.790,-25.42,30.10,10.40,,2790,,75.34,0.00,0.00,1
170437,33.1922000,-97.1163000,5,DENTON 5,DENTON 5 1,North Central,69.00,1.00213,69.147,-29.51,28.30,7.30,,2791,,,0.00,0.00,1
170438,33.2450000,-97.1200000,5,DENTON 6,DENTON 6 1,North Central,138.00,1.01969,140.718,-20.92,,,,2792,,,0.00,0.00,1
170439,33.2450000,-97.1200000,5,DENTON 6,DENTON 6 2,North Central,69.00,1.03262,71.251,-24.12,30.90,10.30,,2792,,,0.00,0.00,1
170440,33.2995000,-97.0791000,5,AUBREY 4,AUBREY 4 1,North Central,69.00,1.01574,70.086,-25.99,3.09,0.38,,2793,,,0.00,0.00,1
170441,33.2210000,-97.0550000,5,AUBREY 5,AUBREY 5 1,North Central,69.00,1.03389,71.338,-25.76,2.86,0.15,,2794,,,0.00,0.00,1
170442,33.2171000,-97.1358000,5,DENTON 7,DENTON 7 1,North Central,138.00,1.02336,141.223,-26.65,,,,2795,,,0.00,0.00,1
170443,33.2171000,-97.1358000,5,DENTON 7,DENTON 7 2,North Central,69.00,1.00591,69.408,-28.62,51.30,8.90,,2795,,,0.00,0.00,1
170444,33.2479000,-97.1387000,5,DENTON 8,DENTON 8 1,North Central,69.00,1.03051,71.106,-24.03,17.90,3.39,,2796,,,0.00,0.00,1
170445,33.6370000,-97.1533000,2,GAINESVILLE 2,GAINESVILLE 2 1,North,138.00,1.03105,142.284,-18.70,26.10,7.58,,2797,,,0.00,0.00,1
170446,33.6674000,-97.1543000,2,GAINESVILLE 3,GAINESVILLE 3 1,North,138.00,1.03151,142.349,-17.11,17.30,5.60,,2798,,,0.00,0.00,1
170447,33.4820000,-97.1226000,2,VALLEY VIEW 2,VALLEY VIEW 2 1,North,138.00,1.02859,141.945,-20.18,6.50,1.80,,2799,,,0.00,0.00,1
170448,33.6373000,-97.2195000,2,LINDSAY 3,LINDSAY 3 1,North,138.00,1.03068,142.234,-18.29,8.60,1.28,,2800,,,0.00,0.00,1
170449,33.5825000,-97.0218000,2,COLLINSVILLE 4,COLLINSVILLE 4 1,North,138.00,1.02909,142.014,-18.48,8.30,2.34,,2801,,,0.00,0.00,1
170450,33.6302000,-97.1243000,2,GAINESVILLE 4,GAINESVILLE 4 1,North,345.00,1.04114,359.195,-16.64,,,,2802,,,0.00,0.00,1
170451,33.6302000,-97.1243000,2,GAINESVILLE 4,GAINESVILLE 4 2,North,138.00,1.03295,142.547,-18.86,19.80,3.46,,2802,,,0.00,0.00,1
170452,33.6143000,-97.1490000,2,GAINESVILLE 5,GAINESVILLE 5 1,North,138.00,1.03236,142.466,-18.98,9.80,2.94,,2803,,,0.00,0.00,1
170453,33.6555000,-97.2034000,2,GAINESVILLE 6,GAINESVILLE 6 1,North,138.00,1.03088,142.262,-18.10,13.27,7.38,,2804,,,0.00,0.00,1
170454,33.6621000,-95.5476000,2,PARIS 3,PARIS 3 1,North,138.00,1.04106,143.666,-17.45,46.70,12.80,,2805,,5.26,0.00,0.00,1
170455,33.6650000,-95.5859000,2,PARIS 4,PARIS 4 1,North,138.00,1.04095,143.651,-17.94,30.20,5.25,,2806,,,0.00,0.00,1
170456,33.7684000,-95.5363000,2,POWDERLY 3,POWDERLY 3 1,North,138.00,1.04212,143.813,-17.57,4.60,1.50,,2807,,,0.00,0.00,1
170457,33.5845000,-95.9085000,2,HONEY GROVE 2,HONEY GROVE 2 1,North,138.00,1.04383,144.048,-19.03,7.30,0.30,,2808,,,0.00,0.00,1
170458,33.3711000,-95.6913000,5,COOPER 1,COOPER 1 1,North Central,138.00,1.03639,143.022,-21.80,8.80,1.13,,2809,,,0.00,0.00,1
170459,33.5466000,-95.7259000,2,ROXTON 2,ROXTON 2 1,North,138.00,1.04207,143.806,-17.47,2.03,0.22,,2810,,,0.00,0.00,1
170460,33.6828000,-95.5477000,2,PARIS 5,PARIS 5 1,North,138.00,1.04131,143.701,-17.51,21.30,7.10,,2811,,,0.00,0.00,1
170461,33.5169000,-96.4514000,2,TOM BEAN 2,TOM BEAN 2 1,North,138.00,1.03254,142.491,-24.45,9.60,3.31,,2812,,,0.00,0.00,1
170462,33.5967000,-96.1755000,2,BONHAM 4,BONHAM 4 1,North,345.00,1.04378,360.105,-16.58,,,,2813,,,0.00,0.00,1
170463,33.5967000,-96.1755000,2,BONHAM 4,BONHAM 4 2,North,138.00,1.04418,144.097,-17.36,37.20,12.28,,2813,,,0.00,0.00,1
170464,33.6507000,-96.5986000,2,SHERMAN 2,SHERMAN 2 1,North,138.00,1.03189,142.401,-23.13,22.40,3.46,,2814,,,0.00,0.00,1
170465,33.6464000,-96.6261000,2,SHERMAN 3,SHERMAN 3 1,North,138.00,1.03262,142.502,-22.50,29.30,7.30,,2815,,,0.00,0.00,1
170466,33.7198000,-96.5639000,2,DENISON 3,DENISON 3 1,North,138.00,1.03787,143.226,-21.26,23.40,3.98,,2816,,,0.00,0.00,1
170467,33.4563000,-96.5973000,2,VAN ALSTYNE 2,VAN ALSTYNE 2 1,North,138.00,1.04255,143.872,-28.05,16.40,3.61,,2817,,63.58,0.00,0.00,1
170468,33.7353000,-96.5196000,2,DENISON 4,DENISON 4 1,North,138.00,1.03511,142.845,-21.19,11.30,3.69,,2818,,,0.00,0.00,1
170469,33.7420000,-96.6106000,2,DENISON 5,DENISON 5 1,North,138.00,1.03988,143.503,-21.16,13.00,2.56,,2819,,,0.00,0.00,1
170470,33.4579000,-96.7377000,2,GUNTER 1,GUNTER 1 1,North,138.00,1.03247,142.481,-25.04,5.70,1.73,,2820,,,0.00,0.00,1
170471,33.8287000,-96.7668000,2,POTTSBORO 1,POTTSBORO 1 1,North,138.00,1.03715,143.127,-20.90,9.80,0.90,,2821,,,0.00,0.00,1
170472,33.6486000,-96.8981000,2,WHITESBORO 3,WHITESBORO 3 1,North,138.00,1.03725,143.141,-22.39,14.30,4.90,,2822,,,0.00,0.00,1
170473,33.4975000,-96.9131000,2,TIOGA 2,TIOGA 2 1,North,138.00,1.03349,142.622,-22.97,14.10,1.58,,2823,,,0.00,0.00,1
170474,33.5993000,-96.3584000,2,SAVOY 1,SAVOY 1 1,North,138.00,1.03918,143.407,-20.70,7.40,1.80,,2824,,,0.00,0.00,1
170475,33.4202000,-96.3358000,2,TRENTON 2,TRENTON 2 1,North,138.00,1.03176,142.383,-25.56,5.00,0.90,,2825,,,0.00,0.00,1
170476,33.7362000,-96.4892000,2,COLBERT 2,COLBERT 2 1,North,138.00,1.03690,143.092,-21.13,3.69,1.13,,2826,,,0.00,0.00,1
170477,33.7732000,-96.6552000,2,DENISON 6,DENISON 6 1,North,138.00,1.04163,143.745,-20.75,6.50,1.58,,2827,,,0.00,0.00,1
170478,33.6225000,-96.6624000,2,HOWE 2,HOWE 2 1,North,138.00,1.03540,142.885,-21.77,21.00,6.50,,2828,,,0.00,0.00,1
170479,33.6271000,-96.5991000,2,SHERMAN 4,SHERMAN 4 1,North,345.00,1.04783,361.503,-16.10,,,,2829,,317.00,0.00,0.00,1
170480,33.6271000,-96.5991000,2,SHERMAN 4,SHERMAN 4 2,North,138.00,1.03623,143.000,-21.06,63.10,21.63,,2829,,,0.00,0.00,1
170482,33.7668000,-96.5578000,2,DENISON 7,DENISON 7 1,North,138.00,1.03436,142.742,-21.15,49.10,13.25,,2830,,,0.00,0.00,1
170483,33.8370000,-96.6662000,2,POTTSBORO 2,POTTSBORO 2 1,North,138.00,1.03744,143.166,-20.69,12.30,2.79,,2831,,,0.00,0.00,1
170484,33.5294000,-96.6092000,2,HOWE 3,HOWE 3 1,North,138.00,1.03137,142.329,-24.18,25.00,11.53,,2832,,,0.00,0.00,1
170485,33.1277000,-96.1313000,5,GREENVILLE 2,GREENVILLE 2 1,North Central,138.00,1.03096,142.273,-22.63,36.10,8.70,,2833,,,0.00,0.00,1
170486,33.0971000,-96.0850000,5,GREENVILLE 3,GREENVILLE 3 1,North Central,138.00,1.03124,142.312,-22.97,36.40,7.10,,2834,,,0.00,0.00,1
170487,32.9468000,-95.9171000,8,LONE OAK 4,LONE OAK 4 1,East,138.00,1.03373,142.654,-21.87,6.40,2.18,,2835,,,0.00,0.00,1
170488,33.0588000,-96.0994000,5,CADDO MILLS 3,CADDO MILLS 3 1,North Central,138.00,1.03207,142.425,-23.26,7.50,2.18,,2836,,,0.00,0.00,1
170489,33.3872000,-96.0284000,5,WOLFE CITY 2,WOLFE CITY 2 1,North Central,138.00,1.04103,143.662,-20.78,7.10,1.58,,2837,,,0.00,0.00,1
170490,33.0453000,-96.2257000,5,CADDO MILLS 4,CADDO MILLS 4 1,North Central,138.00,1.02937,142.053,-23.29,12.90,1.50,,2838,,,0.00,0.00,1
170491,33.2415000,-95.9003000,5,COMMERCE 3,COMMERCE 3 1,North Central,138.00,1.03736,143.156,-21.53,23.60,4.67,,2839,,,0.00,0.00,1
170492,33.3550000,-96.2313000,2,LEONARD 1,LEONARD 1 1,North,138.00,1.03188,142.399,-25.06,8.80,2.49,,2840,,,0.00,0.00,1
170493,33.1475000,-96.1120000,5,GREENVILLE 4,GREENVILLE 4 1,North Central,138.00,1.03258,142.496,-22.25,19.10,5.70,,2841,,,0.00,0.00,1
170494,33.1227000,-96.1334000,5,GREENVILLE 5,GREENVILLE 5 1,North Central,138.00,1.03063,142.227,-22.72,37.00,7.26,,2842,,,0.00,0.00,1
170495,33.1186000,-96.1073000,5,GREENVILLE 6,GREENVILLE 6 1,North Central,138.00,1.03174,142.381,-22.59,33.30,9.96,,2843,,,0.00,0.00,1
170496,33.1359000,-95.8409000,8,CUMBY 2,CUMBY 2 1,East,138.00,1.03549,142.898,-21.81,2.49,0.75,,2844,,,0.00,0.00,1
170497,32.9426000,-96.2496000,5,ROYSE CITY 5,ROYSE CITY 5 1,North Central,138.00,1.02912,142.019,-23.98,5.30,1.50,,2845,,,0.00,0.00,1
170498,32.8928000,-96.1056000,5,QUINLAN 4,QUINLAN 4 1,North Central,138.00,1.02925,142.036,-23.01,9.80,0.90,,2846,,,0.00,0.00,1
170499,32.8484000,-96.0471000,5,QUINLAN 5,QUINLAN 5 1,North Central,138.00,1.02919,142.028,-22.74,6.70,1.20,,2847,,,0.00,0.00,1
170500,32.9014000,-96.0240000,5,QUINLAN 6,QUINLAN 6 1,North Central,138.00,1.03302,142.557,-21.90,6.40,1.35,,2848,,,0.00,0.00,1
170501,32.8246000,-96.2552000,5,TERRELL 5,TERRELL 5 1,North Central,138.00,1.02760,141.809,-22.72,66.63,16.05,,2849,,,0.00,0.00,1
170502,33.2511000,-95.8993000,5,COMMERCE 4,COMMERCE 4 1,North Central,138.00,1.03731,143.149,-21.55,11.60,2.49,,2850,,,0.00,0.00,1
170503,33.0430000,-96.1089000,5,CADDO MILLS 5,CADDO MILLS 5 1,North Central,138.00,1.03173,142.379,-23.26,1.48,0.30,,2851,,,0.00,0.00,1
170504,33.3710000,-96.0712000,2,WOLFE CITY 3,WOLFE CITY 3 1,North,138.00,1.04068,143.613,-20.94,2.41,0.53,,2852,,,0.00,0.00,1
170505,33.0744000,-96.0758000,5,GREENVILLE 7,GREENVILLE 7 1,North Central,138.00,1.03168,142.372,-22.94,11.60,2.86,,2853,,,0.00,0.00,1
170506,32.7603000,-96.4592000,5,FORNEY 4,FORNEY 4 1,North Central,138.00,1.02743,141.785,-22.78,18.00,3.76,,2854,,,0.00,0.00,1
170507,32.7100000,-96.2898000,5,TERRELL 6,TERRELL 6 1,North Central,138.00,1.02411,141.327,-23.02,48.50,17.10,,2855,,,0.00,0.00,1
170508,32.7414000,-96.3076000,5,TERRELL 7,TERRELL 7 1,North Central,138.00,1.02696,141.720,-22.53,26.00,4.51,,2856,,,0.00,0.00,1
170509,32.7444000,-96.4234000,5,FORNEY 5,FORNEY 5 1,North Central,138.00,1.02861,141.948,-22.28,15.60,5.30,,2857,,,0.00,0.00,1
170510,32.7920000,-96.4570000,5,FORNEY 6,FORNEY 6 1,North Central,138.00,1.02504,141.456,-23.54,8.10,2.49,,2858,,,0.00,0.00,1
170511,32.7077000,-96.1843000,5,TERRELL 8,TERRELL 8 1,North Central,138.00,1.02927,142.039,-22.82,22.66,12.20,,2859,,,0.00,0.00,1
170512,32.7502000,-96.2808000,5,TERRELL 9,TERRELL 9 1,North Central,345.00,1.03487,357.028,-17.45,,,,2860,,,0.00,0.00,1
170513,32.7502000,-96.2808000,5,TERRELL 9,TERRELL 9 2,North Central,138.00,1.03055,142.216,-21.75,40.10,17.20,,2860,,,0.00,0.00,1
170514,32.7334000,-96.3241000,5,TERRELL 10,TERRELL 10 1,North Central,138.00,1.02688,141.710,-22.59,14.90,4.74,,2861,,,0.00,0.00,1
170515,33.0685000,-96.9638000,5,LEWISVILLE 3,LEWISVILLE 3 1,North Central,138.00,1.02340,141.229,-29.48,8.40,3.80,,2862,,,0.00,0.00,1
170516,33.0685000,-96.9638000,5,LEWISVILLE 3,LEWISVILLE 3 2,North Central,24.00,1.02340,24.562,-29.48,,,,2862,,,0.00,0.00,1
170517,32.8359000,-96.5458000,5,SUNNYVALE 6,SUNNYVALE 6 1,North Central,345.00,1.03400,356.730,-16.14,,,,2863,,,0.00,0.00,1
200095,26.3048000,-98.0327000,4,LA BLANCA 4,LA BLANCA 4 1,South,138.00,1.03648,143.034,28.73,7.60,1.05,,3230,,,0.00,0.00,1
200093,26.3430000,-98.0743000,4,LA BLANCA 3,LA BLANCA 3 1,South,138.00,1.03706,143.114,29.26,7.60,2.49,,3228,,,0.00,0.00,1
170520,33.0681000,-96.4525000,5,LAVON 5,LAVON 5 1,North Central,345.00,1.03384,356.675,-18.00,,,,2864,,,0.00,0.00,1
170521,33.0681000,-96.4525000,5,LAVON 5,LAVON 5 2,North Central,138.00,1.03021,142.169,-22.80,,,,2864,,,0.00,0.00,1
111145,29.4157000,-95.4457000,7,ROSHARON 5,ROSHARON 5 3,Coast,13.80,1.01565,14.016,-18.27,,,,808,,,0.00,0.00,1
110572,29.0374000,-95.7314000,7,SWEENY 3,SWEENY 3 1,Coast,69.00,1.02932,71.023,-14.30,3.76,0.68,,399,,,0.00,0.00,1
110286,29.9065000,-95.6214000,7,CYPRESS 31,CYPRESS 31 1,Coast,69.00,1.02551,70.760,-25.49,1.18,0.38,,185,,,0.00,0.00,1
110143,29.7056000,-96.1545000,7,SEALY 2,SEALY 2 1,Coast,138.00,1.03392,142.681,-17.57,6.30,0.90,,55,,,0.00,0.00,1
170526,33.1708000,-96.1264000,5,GREENVILLE 8,GREENVILLE 8 1,North Central,345.00,1.03962,358.669,-17.23,,,,2865,,57.13,0.00,0.00,1
170527,33.1708000,-96.1264000,5,GREENVILLE 8,GREENVILLE 8 2,North Central,138.00,1.03485,142.810,-21.69,,,,2865,,,0.00,0.00,1
130350,32.7232000,-96.9358000,5,DUNCANVILLE 14,DUNCANVILLE 14 1,North Central,345.00,1.03100,355.695,-14.84,,,,1569,,,0.00,0.00,1
130349,32.2716000,-96.1612000,5,TRINIDAD 1,TRINIDAD 1 1,North Central,138.00,1.04060,143.603,-11.35,8.30,1.65,,1568,,,0.00,0.00,1
111144,29.4157000,-95.4457000,7,ROSHARON 5,ROSHARON 5 2,Coast,69.00,1.00863,69.595,-21.21,13.00,3.80,,808,,,0.00,0.00,1
170531,33.1975000,-97.1061000,5,DENTON 9,DENTON 9 1,North Central,138.00,1.02698,141.723,-26.36,,,,2866,,,0.00,0.00,1
130348,32.3373000,-96.1488000,5,KEMP 4,KEMP 4 1,North Central,138.00,1.02731,141.769,-21.18,9.60,2.03,,1567,,,0.00,0.00,1
130347,32.3335000,-96.2105000,5,KEMP 3,KEMP 3 1,North Central,138.00,1.02755,141.802,-21.16,9.20,3.16,,1566,,,0.00,0.00,1
170534,33.8182000,-96.5692000,2,CARTWRIGHT 2,CARTWRIGHT 2 1,North,138.00,1.03649,143.035,-20.75,10.00,3.80,,2867,,,0.00,0.00,1
111143,29.4157000,-95.4457000,7,ROSHARON 5,ROSHARON 5 1,Coast,138.00,1.01963,140.709,-16.84,,,,808,,,0.00,0.00,1
110571,29.0991000,-95.7241000,7,SWEENY 2,SWEENY 2 1,Coast,69.00,1.02784,70.921,-14.72,10.70,1.80,,398,,,0.00,0.00,1
170537,33.8182000,-96.5692000,2,CARTWRIGHT 2,CARTWRIGHT 2 4,North,1.000,1.03961,1.040,-19.48,,,,2867,,,0.00,0.00,1
